Donor_Age,Blood_Type,Recency,Frequency,Monetary,Time,Location,donation_density,recency_score,high_frequency_flag,Target
33.0,1.0,15.0,59.0,13427.0,64.0,0.0,0.9218749855957034,0.0625,1,1
48.0,7.0,8.0,36.0,6085.0,29.0,0.0,1.241379267538646,0.1111111111111111,1,1
36.8,0.0,27.0,29.0,12632.0,72.0,1.0,0.4027777721836421,0.03571428571428571,0,1
41.0,1.0,15.0,25.0,11081.0,25.0,0.0,0.9999999600000016,0.0625,0,1
41.0,3.0,1.0,12.0,7930.0,46.0,1.0,0.2608695595463139,0.5,0,1
39.0,7.0,4.0,5.0,11623.0,45.0,0.0,0.11111110864197538,0.2,0,0
28.0,7.0,10.0,14.0,6538.0,60.0,2.0,0.23333332944444451,0.09090909090909091,0,1
26.0,5.0,14.0,24.0,4964.0,53.0,0.0,0.45283018013527965,0.06666666666666667,0,1
46.0,3.0,8.0,22.0,14960.0,32.0,2.0,0.6874999785156257,0.1111111111111111,0,1
64.0,1.0,1.0,44.0,3487.0,26.0,2.0,1.6923076272189372,0.5,1,1
51.0,7.0,18.0,8.0,2960.0,44.0,0.0,0.18181817768595052,0.05263157894736842,0,0
35.0,6.0,2.0,3.0,4784.0,16.0,0.0,0.18749998828125072,0.3333333333333333,0,0
49.0,0.0,16.0,32.0,5894.0,90.0,0.0,0.35555555160493835,0.058823529411764705,1,1
57.0,4.0,3.0,51.0,7105.0,86.0,1.0,0.5930232489183344,0.25,1,0
62.0,7.0,15.0,7.0,11495.0,10.0,1.0,0.699999930000007,0.0625,0,0
51.0,1.0,17.0,3.0,14188.0,40.0,0.0,0.07499999812500005,0.05555555555555555,0,0
41.6,5.0,7.0,38.0,12619.0,85.0,2.0,0.4470588182698963,0.125,1,0
37.0,4.0,28.0,30.0,13829.0,7.0,1.0,4.285713673469475,0.034482758620689655,0,0
52.0,7.0,25.0,26.0,12230.0,79.0,1.0,0.32911391988463395,0.038461538461538464,0,0
24.0,2.0,1.0,20.0,12332.0,40.0,1.0,0.49999998750000035,0.5,0,0
42.0,3.0,9.0,11.0,10500.0,96.0,0.0,0.11458333213975697,0.1,0,1
55.0,1.0,8.0,13.0,4092.0,5.0,1.0,2.599999480000104,0.1111111111111111,0,0
45.0,5.0,15.0,32.0,4825.0,50.0,2.0,0.6399999872000003,0.0625,1,0
48.2,6.0,20.0,26.0,3176.0,25.0,0.0,1.0399999584000017,0.047619047619047616,0,0
46.0,7.0,17.0,32.0,6134.0,43.0,1.0,0.7441860292049761,0.05555555555555555,1,1
49.0,5.0,11.0,43.0,12669.0,36.0,0.0,1.194444411265433,0.08333333333333333,1,1
40.0,1.0,23.0,7.0,6667.0,71.0,1.0,0.0985915479071613,0.041666666666666664,0,1
56.0,4.0,3.0,24.0,12159.0,53.0,1.0,0.45283018013527965,0.25,0,1
35.0,6.0,17.0,45.0,10741.0,6.0,0.0,7.499998750000208,0.05555555555555555,1,0
45.0,2.0,18.0,42.0,11769.0,23.0,1.0,1.8260868771266574,0.05263157894736842,1,0
47.0,3.0,28.0,25.0,7388.0,91.0,2.0,0.2747252717063157,0.034482758620689655,0,0
45.8,5.0,5.0,50.0,13010.0,85.0,0.0,0.588235287197232,0.16666666666666666,1,1
36.0,5.0,13.0,51.0,11617.0,18.0,1.0,2.8333331759259344,0.07142857142857142,1,0
30.0,1.0,28.0,13.0,2927.0,84.0,1.0,0.15476190291950115,0.034482758620689655,0,1
57.0,3.0,5.0,43.0,10685.0,59.0,1.0,0.7288135469692619,0.16666666666666666,1,1
53.0,0.0,22.0,12.0,9725.0,5.0,2.0,2.399999520000096,0.043478260869565216,0,0
18.0,1.0,26.0,50.0,2923.0,42.0,0.0,1.19047616213152,0.037037037037037035,1,0
37.0,2.0,15.6,48.0,10135.0,59.0,0.0,0.8135593082447575,0.06024096385542168,1,1
25.0,7.0,23.0,50.0,4548.0,24.0,1.0,2.0833332465277814,0.041666666666666664,1,0
62.0,6.0,23.0,24.0,14095.0,41.0,1.0,0.585365839381321,0.041666666666666664,0,0
49.0,2.0,1.0,56.0,12698.0,62.0,0.0,0.903225791883455,0.5,1,1
39.6,0.0,12.0,3.0,13872.0,89.0,2.0,0.03370786478979927,0.07692307692307693,0,1
36.0,3.0,4.0,10.0,14433.0,41.0,0.0,0.24390243307555043,0.2,0,1
55.0,5.0,12.0,27.0,6011.0,1.0,0.0,26.999973000027,0.07692307692307693,0,0
46.0,4.0,18.0,6.0,13007.0,48.0,0.0,0.1249999973958334,0.05263157894736842,0,1
43.0,4.0,14.0,21.0,14011.0,52.0,1.0,0.40384614607988184,0.06666666666666667,0,1
38.0,0.0,17.0,53.0,623.0,35.0,2.0,1.5142856710204096,0.05555555555555555,1,0
59.0,1.0,18.0,4.0,12050.0,50.0,0.0,0.07999999840000004,0.05263157894736842,0,0
43.0,1.0,8.0,29.0,4643.0,83.0,2.0,0.3493975861518363,0.1111111111111111,0,0
25.0,3.0,19.0,3.0,5551.0,60.0,1.0,0.049999999166666684,0.05,0,0
45.0,6.0,23.0,21.0,2704.0,1.0,0.0,20.999979000021003,0.041666666666666664,0,0
35.0,0.0,17.0,2.0,14850.0,83.0,2.0,0.02409638525185078,0.05555555555555555,0,1
24.0,7.0,11.0,11.0,10993.0,63.0,0.0,0.17460317183169569,0.08333333333333333,0,0
37.0,2.0,16.8,39.4,1154.0,30.0,0.0,1.313333289555557,0.056179775280898875,1,1
33.0,0.0,22.0,26.0,8029.0,45.0,1.0,0.5777777649382719,0.043478260869565216,0,0
49.0,5.0,24.0,32.0,2020.0,4.0,2.0,7.9999980000005,0.04,1,0
55.0,6.0,6.0,54.0,9763.0,29.0,0.0,1.8620689013079688,0.14285714285714285,1,0
60.0,2.0,9.0,9.0,8351.0,65.0,1.0,0.138461536331361,0.1,0,1
62.0,7.0,11.0,24.0,7863.0,73.0,1.0,0.3287671187840121,0.08333333333333333,0,1
19.0,4.0,20.0,33.0,12494.0,60.0,1.0,0.5499999908333335,0.047619047619047616,1,1
32.0,2.0,8.0,7.0,1785.0,13.0,1.0,0.5384614970414233,0.1111111111111111,0,0
61.0,5.0,22.0,7.0,3837.0,38.0,0.0,0.18421052146814418,0.043478260869565216,0,1
20.0,0.0,7.0,43.0,7158.0,36.0,2.0,1.194444411265433,0.125,1,1
63.0,4.0,8.0,30.0,12614.0,49.0,0.0,0.6122448854643902,0.1111111111111111,0,0
44.0,5.0,1.0,46.0,8764.0,84.0,0.0,0.5476190410997733,0.5,1,0
34.0,5.0,7.0,54.0,999999.0,67.0,0.0,0.8059701372243263,0.125,1,0
25.0,5.0,20.0,2.0,1358.0,24.0,0.0,0.08333332986111125,0.047619047619047616,0,0
54.0,4.0,21.0,23.0,3975.0,91.0,0.0,0.25274724996981046,0.045454545454545456,0,0
56.0,0.0,24.0,35.6,12813.0,26.0,2.0,1.3692307165680493,0.04,1,0
60.0,5.0,21.0,19.0,617.0,71.0,2.0,0.2676056300337235,0.045454545454545456,0,0
59.0,6.0,12.0,54.0,10146.0,58.0,0.0,0.9310344667063023,0.07692307692307693,1,0
54.0,5.0,4.0,20.0,1372.0,90.0,1.0,0.22222221975308645,0.2,0,1
63.0,0.0,17.0,12.0,5629.0,51.0,0.0,0.23529411303344877,0.05555555555555555,0,1
56.0,2.0,12.0,53.0,13431.0,6.0,1.0,8.833331861111356,0.07692307692307693,1,1
51.0,4.0,19.0,25.0,5733.0,12.0,1.0,2.083333159722237,0.05,0,0
50.0,6.0,10.0,18.0,2487.0,31.0,1.0,0.5806451425598341,0.09090909090909091,0,1
45.0,5.0,6.0,42.0,6504.0,62.0,2.0,0.6774193439125913,0.14285714285714285,1,0
29.0,0.0,26.0,52.0,6789.0,74.0,2.0,0.7027026932067204,0.037037037037037035,1,1
24.0,3.0,28.0,23.0,2721.0,90.0,0.0,0.2555555527160494,0.034482758620689655,0,0
26.0,5.0,14.6,31.0,4384.0,52.0,1.0,0.5961538346893493,0.06410256410256411,1,0
43.0,6.0,6.0,14.0,2770.0,65.0,0.0,0.21538461207100598,0.14285714285714285,0,0
58.0,7.0,9.0,18.0,1393.0,47.0,1.0,0.38297871525577204,0.1,0,1
48.0,1.0,26.0,17.0,6963.0,66.0,1.0,0.25757575367309465,0.037037037037037035,0,1
29.0,2.0,8.0,16.0,1207.0,12.0,1.0,1.3333332222222316,0.1111111111111111,0,0
51.0,7.0,22.0,16.0,11630.0,6.0,2.0,2.6666662222222963,0.043478260869565216,0,0
57.0,6.0,26.0,19.0,13371.0,71.0,2.0,0.2676056300337235,0.037037037037037035,0,0
52.0,5.0,3.0,40.0,9163.0,4.0,1.0,9.999997500000624,0.25,1,0
42.0,0.0,24.0,12.0,13248.0,62.0,1.0,0.19354838397502608,0.04,0,0
23.0,7.0,18.0,39.0,699.0,92.0,0.0,0.42391303887051046,0.05263157894736842,1,0
62.0,4.0,4.0,42.0,2409.0,80.0,1.0,0.5249999934375001,0.2,1,1
42.0,3.0,22.0,46.0,14812.0,76.0,1.0,0.605263149930748,0.043478260869565216,1,1
53.0,0.0,2.0,37.0,2524.0,13.0,2.0,2.846153627218952,0.3333333333333333,1,1
18.0,2.0,8.0,16.0,5595.0,84.0,0.0,0.1904761882086168,0.1111111111111111,0,1
47.0,7.0,17.0,27.0,8958.0,65.0,0.0,0.41538460899408297,0.05555555555555555,0,1
35.0,6.0,6.0,59.0,2516.0,77.0,1.0,0.7662337562826785,0.14285714285714285,1,1
58.0,7.0,16.0,23.0,11608.0,32.0,0.0,0.7187499775390632,0.058823529411764705,0,1
36.0,2.0,20.0,48.0,447.0,62.0,1.0,0.7741935359001043,0.047619047619047616,1,1
21.0,5.0,21.0,53.0,11523.0,42.0,0.0,1.2619047318594112,0.045454545454545456,1,1
52.0,4.0,4.0,22.4,9693.0,62.0,2.0,0.36129031675338197,0.2,0,0
24.0,2.0,17.0,48.0,10706.0,11.0,2.0,4.363635966942185,0.05555555555555555,1,0
51.0,1.0,20.0,22.0,2119.0,22.0,1.0,0.9999999545454565,0.047619047619047616,0,0
60.0,2.0,7.0,38.0,11420.0,18.0,0.0,2.111110993827167,0.125,1,0
29.0,0.0,10.0,12.0,14893.0,77.0,1.0,0.1558441538202058,0.09090909090909091,0,1
26.0,3.0,4.0,36.0,12243.0,94.0,2.0,0.38297871933001365,0.2,1,0
28.0,0.0,19.0,11.0,979.0,57.0,2.0,0.1929824527546938,0.05,0,0
57.0,0.0,12.0,3.0,3178.0,2.0,1.0,1.499999250000375,0.07692307692307693,0,1
40.0,2.0,29.0,28.0,11228.0,34.0,1.0,0.8235293875432533,0.03333333333333333,0,1
41.0,0.0,11.2,27.0,11775.0,25.0,0.0,1.0799999568000016,0.0819672131147541,0,1
62.0,0.0,13.6,26.4,12726.0,65.0,2.0,0.40615383990532555,0.0684931506849315,0,0
60.0,4.0,16.0,33.0,10004.0,15.0,1.0,2.199999853333343,0.058823529411764705,1,1
59.0,2.0,15.0,16.0,13612.0,60.0,0.0,0.2666666622222223,0.0625,0,0
58.0,3.0,26.0,47.0,5550.0,37.0,2.0,1.2702702359386424,0.037037037037037035,1,0
57.0,4.0,10.0,9.0,2768.0,27.0,2.0,0.3333333209876548,0.09090909090909091,0,1
54.0,4.0,15.0,28.0,11655.0,16.0,0.0,1.7499998906250067,0.0625,0,0
40.0,3.0,28.0,32.0,8302.0,69.0,2.0,0.46376810922075207,0.034482758620689655,1,1
54.0,5.0,10.0,44.0,8388.0,53.0,1.0,0.830188663581346,0.09090909090909091,1,0
63.0,7.0,4.0,16.0,3423.0,33.0,0.0,0.484848470156107,0.2,0,1
33.0,0.0,23.0,58.0,11967.0,24.0,2.0,2.416666565972226,0.041666666666666664,1,0
28.0,0.0,1.0,50.0,3813.0,88.0,0.0,0.5681818117252067,0.5,1,0
60.0,3.0,21.0,25.0,3861.0,47.0,2.0,0.5319148822996834,0.045454545454545456,0,1
55.0,5.0,21.0,59.0,10421.0,25.0,0.0,2.3599999056000036,0.045454545454545456,1,1
24.0,5.0,20.0,38.0,11960.0,55.0,0.0,0.6909090783471077,0.047619047619047616,1,0
34.0,4.0,15.0,19.0,14948.0,16.0,0.0,1.1874999257812546,0.0625,0,0
57.0,5.0,3.0,34.0,4063.0,83.0,0.0,0.40963854928146326,0.25,1,1
40.0,0.0,23.0,9.0,10921.0,6.0,1.0,1.4999997500000417,0.041666666666666664,0,0
51.0,3.0,9.0,53.0,2530.0,63.0,2.0,0.841269827916352,0.1,1,0
60.0,7.0,27.0,15.0,10276.0,96.0,0.0,0.15624999837239587,0.03571428571428571,0,0
58.0,2.0,11.0,29.0,14531.0,70.0,0.0,0.414285708367347,0.08333333333333333,0,1
30.0,0.0,15.0,36.0,2157.0,11.0,2.0,3.272726975206639,0.0625,1,1
31.0,0.0,1.0,27.0,8918.0,10.0,0.0,2.699999730000027,0.5,0,1
32.0,0.0,14.0,56.0,7150.0,36.0,0.0,1.5555555123456803,0.06666666666666667,1,1
22.0,2.0,17.0,16.0,6897.0,17.0,2.0,0.9411764152249167,0.05555555555555555,0,1
44.6,4.0,15.0,47.0,4191.0,34.0,1.0,1.3823529005190325,0.0625,1,0
64.0,4.0,20.0,42.0,4024.0,38.0,2.0,1.105263128808865,0.047619047619047616,1,0
29.0,1.0,8.0,38.0,6029.0,19.0,0.0,1.9999998947368476,0.1111111111111111,1,1
34.0,7.0,1.0,18.0,5096.0,5.0,0.0,3.599999280000144,0.5,0,0
42.0,5.0,5.0,57.0,3635.0,87.0,2.0,0.6551724062623862,0.16666666666666666,1,0
55.0,7.0,23.0,39.0,9683.0,7.0,1.0,5.571427775510318,0.041666666666666664,1,0
19.0,5.0,1.0,37.0,14944.0,20.0,2.0,1.8499999075000044,0.5,1,0
50.0,2.0,12.8,50.0,2270.0,47.0,1.0,1.0638297645993668,0.07246376811594203,1,0
46.0,7.0,16.0,34.8,4496.0,52.0,1.0,0.669230756360947,0.058823529411764705,1,0
36.0,6.0,10.0,30.0,10856.0,23.0,0.0,1.3043477693761838,0.09090909090909091,0,1
54.0,1.0,8.0,40.0,3051.0,35.0,0.0,1.1428571102040825,0.1111111111111111,1,1
20.0,6.0,24.0,21.0,2857.0,64.0,2.0,0.32812499487304697,0.04,0,0
31.0,5.0,28.0,37.0,13601.0,49.0,0.0,0.7551020254060812,0.034482758620689655,1,0
32.2,0.0,28.0,16.0,9796.0,25.0,1.0,0.639999974400001,0.034482758620689655,0,0
61.0,6.0,12.0,18.0,9694.0,25.0,2.0,0.7199999712000011,0.07692307692307693,0,0
59.0,1.0,2.0,56.0,3122.0,71.0,0.0,0.7887323832572904,0.3333333333333333,1,1
52.0,4.0,25.0,14.0,8888.0,18.0,1.0,0.7777777345679036,0.038461538461538464,0,1
42.0,7.0,6.0,40.0,2233.0,33.0,2.0,1.2121211753902674,0.14285714285714285,1,1
40.0,3.0,17.0,34.0,2885.0,98.0,1.0,0.34693877197001255,0.05555555555555555,1,1
24.0,3.0,16.0,21.2,14209.0,49.0,2.0,0.43265305239483565,0.058823529411764705,0,1
48.0,6.0,25.0,7.0,14973.0,23.0,2.0,0.3043478128544429,0.038461538461538464,0,1
41.0,4.0,26.0,26.0,2298.0,32.0,2.0,0.8124999746093758,0.037037037037037035,0,1
32.4,0.0,25.0,17.0,994.0,81.0,1.0,0.20987654061880814,0.038461538461538464,0,0
38.0,0.0,1.0,6.0,369.0,70.0,0.0,0.08571428448979594,0.5,0,1
54.0,2.0,26.0,59.0,10804.0,49.0,2.0,1.2040816080799672,0.037037037037037035,1,1
54.0,7.0,4.0,57.0,6208.0,48.0,1.0,1.1874999752604172,0.2,1,1
31.0,5.0,26.0,40.0,14902.0,45.0,1.0,0.888888869135803,0.037037037037037035,1,1
40.0,0.0,10.0,48.0,6214.0,76.0,2.0,0.6315789390581719,0.09090909090909091,1,1
54.0,6.0,11.0,36.0,5960.0,42.0,0.0,0.8571428367346944,0.08333333333333333,1,1
39.0,3.0,26.0,56.0,7875.0,87.0,2.0,0.6436781535209408,0.037037037037037035,1,1
56.0,3.0,8.0,43.0,5108.0,30.0,0.0,1.4333332855555572,0.1111111111111111,1,1
27.0,6.0,13.0,18.0,12472.0,93.0,1.0,0.19354838501560878,0.07142857142857142,0,1
38.0,0.0,27.0,42.0,11844.0,91.0,1.0,0.4615384564666104,0.03571428571428571,1,0
61.0,4.0,14.0,37.4,9320.0,17.0,1.0,2.199999870588243,0.06666666666666667,1,1
32.0,3.0,21.0,3.0,9479.0,40.0,2.0,0.07499999812500005,0.045454545454545456,0,0
63.0,5.0,10.0,5.0,302.0,72.0,1.0,0.06944444347993829,0.09090909090909091,0,0
32.0,0.0,26.0,15.0,10137.0,17.0,1.0,0.8823528892733594,0.037037037037037035,0,1
37.0,3.0,21.0,22.0,10946.0,72.0,0.0,0.30555555131172846,0.045454545454545456,0,1
31.0,4.0,21.0,17.0,6155.0,67.0,1.0,0.2537313394965472,0.045454545454545456,0,1
27.0,5.0,28.0,39.0,3971.0,82.0,1.0,0.47560975029744207,0.034482758620689655,1,1
27.0,6.0,29.0,23.0,985.0,36.0,0.0,0.6388888711419759,0.03333333333333333,0,0
63.0,6.0,12.0,49.0,2597.0,42.0,2.0,1.1666666388888896,0.07692307692307693,1,1
22.0,3.0,27.0,52.0,3582.0,26.0,2.0,1.9999999230769259,0.03571428571428571,1,1
26.0,6.0,23.6,12.0,11932.0,7.0,1.0,1.71428546938779,0.04065040650406504,0,1
56.0,4.0,21.0,25.0,9148.0,58.0,2.0,0.43103447532699185,0.045454545454545456,0,0
31.0,3.0,14.0,49.0,9487.0,6.0,0.0,8.166665305555782,0.06666666666666667,1,1
64.0,3.0,3.0,44.0,8415.0,37.0,2.0,1.1891891570489417,0.25,1,0
30.0,7.0,12.0,38.0,347.0,26.0,2.0,1.4615384053254459,0.07692307692307693,1,1
50.0,6.0,26.0,43.0,11205.0,78.0,2.0,0.5512820442143328,0.037037037037037035,1,1
63.0,7.0,18.0,25.0,12209.0,70.0,1.0,0.3571428520408164,0.05263157894736842,0,1
23.0,7.0,1.0,43.0,8149.0,77.0,1.0,0.5584415511890708,0.5,1,0
46.0,0.0,7.0,37.0,1018.0,70.0,2.0,0.5285714210204083,0.125,1,1
64.0,3.0,6.0,59.0,1124.0,82.0,2.0,0.7195121863474124,0.14285714285714285,1,1
26.0,4.0,4.0,5.0,10136.0,76.0,0.0,0.06578947281855957,0.2,0,1
37.0,7.0,27.0,32.0,12692.0,86.0,0.0,0.372093018929151,0.03571428571428571,1,1
54.0,7.0,17.0,12.0,640.0,98.0,2.0,0.12244897834235736,0.05555555555555555,0,0
39.0,3.0,18.0,24.0,13561.0,1.0,0.0,23.999976000024002,0.05263157894736842,0,0
34.0,2.0,6.0,57.0,8959.0,37.0,0.0,1.540540498904311,0.14285714285714285,1,1
61.0,0.0,16.0,57.0,9827.0,83.0,2.0,0.6867469796777472,0.058823529411764705,1,1
46.0,0.0,11.0,30.0,3717.0,53.0,0.0,0.5660377251690996,0.08333333333333333,0,1
29.0,0.0,25.0,31.0,1170.0,14.0,1.0,2.2142855561224604,0.038461538461538464,1,0
30.0,1.0,16.0,34.0,5721.0,77.0,0.0,0.4415584358239164,0.058823529411764705,1,0
44.0,3.0,4.0,56.0,12907.0,59.0,2.0,0.9491525262855505,0.2,1,1
61.0,6.0,18.0,13.0,4416.0,63.0,2.0,0.20634920307382218,0.05263157894736842,0,1
28.0,5.0,25.0,32.8,3388.0,97.0,0.0,0.3381443264108832,0.038461538461538464,1,1
24.0,5.0,16.0,34.0,12389.0,40.0,0.0,0.8499999787500006,0.058823529411764705,1,1
37.0,7.0,29.0,5.0,12064.0,51.0,1.0,0.09803921376393698,0.03333333333333333,0,0
33.0,1.0,6.0,22.0,7011.0,61.0,0.0,0.360655731792529,0.14285714285714285,0,0
21.0,4.0,20.0,24.0,457.0,70.0,1.0,0.34285713795918377,0.047619047619047616,0,1
64.0,5.0,12.0,27.0,2846.0,68.0,0.0,0.39705881769031154,0.07692307692307693,0,1
30.0,1.0,10.0,34.0,10096.0,20.0,0.0,1.6999999150000042,0.09090909090909091,1,0
58.0,6.0,12.0,16.0,4719.0,11.0,2.0,1.4545453223140616,0.07692307692307693,0,0
61.0,0.0,24.0,4.0,11338.0,3.0,0.0,1.333332888889037,0.04,0,0
29.0,2.0,6.0,37.0,467.0,67.0,0.0,0.5522387977277792,0.14285714285714285,1,0
53.0,3.0,28.0,49.0,10464.0,19.0,0.0,2.578947232686988,0.034482758620689655,1,0
21.0,6.0,5.0,28.0,4576.0,69.0,2.0,0.4057970955681581,0.16666666666666666,0,0
51.0,4.0,25.0,7.0,1263.0,9.0,0.0,0.7777776913580343,0.038461538461538464,0,0
48.0,3.0,16.6,59.0,14753.0,42.0,0.0,1.4047618713151937,0.056818181818181816,1,1
64.0,7.0,7.0,8.0,4615.0,89.0,2.0,0.08988763943946473,0.125,0,1
18.0,5.0,9.0,11.0,3578.0,35.0,0.0,0.3142857053061227,0.1,0,1
24.0,7.0,13.0,52.0,2999.0,29.0,0.0,1.7931033864447108,0.07142857142857142,1,0
42.0,6.0,1.0,50.0,14488.0,13.0,2.0,3.846153550295881,0.5,1,0
51.0,3.0,8.0,34.0,7437.0,71.0,2.0,0.47887323269192633,0.1111111111111111,1,1
49.0,3.0,2.0,42.0,13173.0,24.0,1.0,1.7499999270833364,0.3333333333333333,1,0
150.0,5.0,29.0,10.0,6505.0,68.0,1.0,0.14705882136678206,0.03333333333333333,0,0
30.0,0.0,29.0,28.0,10490.0,38.0,2.0,0.7368420858725767,0.03333333333333333,0,0
35.0,4.0,25.0,30.0,727.0,36.0,2.0,0.8333333101851859,0.038461538461538464,0,0
25.0,5.0,17.0,43.0,4143.0,80.0,0.0,0.5374999932812501,0.05555555555555555,1,1
44.0,2.0,27.0,18.0,863.0,68.0,2.0,0.26470587846020766,0.03571428571428571,0,1
35.0,0.0,17.4,58.0,14178.0,25.0,1.0,2.3199999072000037,0.05434782608695653,1,1
39.0,4.0,8.0,34.0,14200.0,17.0,2.0,1.999999882352948,0.1111111111111111,1,1
28.0,0.0,18.0,6.0,4119.0,57.0,0.0,0.10526315604801481,0.05263157894736842,0,1
54.0,1.0,26.0,29.0,5045.0,27.0,0.0,1.0740740342935542,0.037037037037037035,0,1
43.0,5.0,3.0,52.0,10626.0,81.0,0.0,0.6419753007163543,0.25,1,0
63.0,2.0,16.0,8.0,8115.0,24.0,0.0,0.333333319444445,0.058823529411764705,0,0
48.0,1.0,1.0,24.0,10485.0,64.0,0.0,0.3749999941406251,0.5,0,0
60.0,1.0,29.0,50.0,3828.0,82.0,2.0,0.6097560901249257,0.03333333333333333,1,1
31.0,6.0,27.0,44.0,5306.0,74.0,0.0,0.5945945865595327,0.03571428571428571,1,1
46.0,3.0,6.0,28.0,11337.0,46.0,1.0,0.6086956389413992,0.14285714285714285,0,0
54.0,3.0,29.0,6.0,382.0,70.0,2.0,0.08571428448979594,0.03333333333333333,0,1
150.0,1.0,25.0,3.0,6764.0,69.0,0.0,0.0434782602394455,0.038461538461538464,0,0
23.0,6.0,21.0,23.0,12068.0,87.0,1.0,0.2643678130532435,0.045454545454545456,0,1
60.0,0.0,14.4,59.0,6230.0,86.0,1.0,0.686046503650622,0.06493506493506493,1,0
22.0,0.0,14.0,39.0,3519.0,1.0,2.0,38.999961000039,0.06666666666666667,1,0
36.6,0.0,20.0,43.0,8267.0,51.0,1.0,0.8431372383698581,0.047619047619047616,1,1
62.0,4.0,29.0,3.0,12780.0,38.0,2.0,0.07894736634349037,0.03333333333333333,0,1
55.0,7.0,23.0,30.2,12614.0,39.0,0.0,0.7743589545036166,0.041666666666666664,0,1
42.0,0.0,18.0,6.0,622.0,4.0,2.0,1.4999996250000938,0.05263157894736842,0,0
36.0,7.0,8.0,10.0,9602.0,27.0,1.0,0.37037035665294976,0.1111111111111111,0,0
39.0,1.0,7.0,5.0,12315.0,47.0,0.0,0.10638297645993668,0.125,0,1
33.0,2.0,7.0,45.0,11399.0,6.0,0.0,7.499998750000208,0.125,1,0
54.0,2.0,16.0,19.0,2432.0,4.0,2.0,4.749998812500297,0.058823529411764705,0,1
27.0,0.0,13.0,32.0,4666.0,50.0,2.0,0.6399999872000003,0.07142857142857142,1,0
28.0,0.0,25.0,24.6,4732.0,31.0,0.0,0.79354836149844,0.038461538461538464,0,0
62.0,1.0,20.0,27.0,12956.0,94.0,0.0,0.28723403949751025,0.047619047619047616,0,1
62.0,0.0,3.0,50.0,1800.0,85.0,1.0,0.588235287197232,0.25,1,0
31.0,6.0,8.0,28.0,4363.0,64.0,1.0,0.43749999316406263,0.1111111111111111,0,0
34.0,3.0,17.0,8.0,10438.0,23.0,2.0,0.34782607183364905,0.05555555555555555,0,0
43.0,6.0,2.0,26.0,2278.0,54.0,2.0,0.48148147256515794,0.3333333333333333,0,0
58.0,0.0,11.0,1.0,12590.0,4.0,1.0,0.24999993750001562,0.08333333333333333,0,0
45.0,1.0,8.0,10.0,5107.0,8.0,2.0,1.2499998437500197,0.1111111111111111,0,0
28.0,1.0,28.0,27.0,8026.0,68.0,1.0,0.39705881769031154,0.034482758620689655,0,0
37.0,3.0,10.0,14.0,12988.0,94.0,2.0,0.14893616862833864,0.09090909090909091,0,1
61.0,7.0,27.0,28.0,9012.0,22.0,2.0,1.2727272148760356,0.03571428571428571,0,0
37.0,3.0,18.0,47.0,3650.0,73.0,2.0,0.6438356076186903,0.05263157894736842,1,0
23.0,2.0,9.0,14.0,14861.0,54.0,0.0,0.25925925445816195,0.1,0,1
57.0,3.0,14.0,27.0,5460.0,76.0,1.0,0.3552631532202217,0.06666666666666667,0,0
23.0,7.0,6.0,9.0,4330.0,38.0,1.0,0.2368420990304711,0.14285714285714285,0,0
41.4,1.0,26.0,15.0,1228.0,93.0,2.0,0.16129032084634065,0.037037037037037035,0,0
40.0,5.0,2.0,40.0,5068.0,66.0,0.0,0.6060605968778697,0.3333333333333333,1,0
64.0,3.0,11.0,57.0,11238.0,47.0,0.0,1.2127659316432782,0.08333333333333333,1,1
39.0,6.0,17.0,9.0,2813.0,51.0,0.0,0.1764705847750866,0.05555555555555555,0,1
28.0,5.0,6.0,20.0,14252.0,43.0,0.0,0.4651162682531101,0.14285714285714285,0,1
64.0,3.0,11.0,25.0,12710.0,44.0,2.0,0.5681818052685954,0.08333333333333333,0,0
31.0,5.0,1.0,41.0,10126.0,68.0,1.0,0.6029411676038063,0.5,1,1
37.0,4.0,2.0,14.0,8996.0,72.0,1.0,0.19444444174382722,0.3333333333333333,0,1
38.0,6.0,15.0,17.6,10315.0,20.0,1.0,0.8799999560000022,0.0625,0,0
25.0,2.0,15.0,24.0,2648.0,46.0,0.0,0.5217391190926278,0.0625,0,1
44.0,2.0,18.0,3.0,779.0,50.0,1.0,0.05999999880000003,0.05263157894736842,0,1
60.0,2.0,7.0,44.0,707.0,47.0,2.0,0.9361701928474427,0.125,1,0
20.0,2.0,6.0,25.0,7523.0,41.0,2.0,0.609756082688876,0.14285714285714285,0,1
32.0,0.0,23.0,25.0,9442.0,48.0,2.0,0.5208333224826391,0.041666666666666664,0,0
150.0,4.0,4.0,56.0,1601.0,11.0,1.0,5.090908628099216,0.2,1,1
38.0,0.0,6.0,37.8,3238.0,44.0,1.0,0.8590908895661161,0.14285714285714285,1,0
59.0,6.0,27.0,15.0,7082.0,92.0,2.0,0.16304347648865786,0.03571428571428571,0,1
30.0,3.0,19.0,55.0,601.0,97.0,1.0,0.5670103034328835,0.05,1,1
38.0,0.0,20.0,30.0,6544.0,47.0,1.0,0.6382978587596201,0.047619047619047616,0,1
36.0,1.0,8.0,36.2,3950.0,69.0,1.0,0.5246376735559758,0.1111111111111111,1,1
19.0,1.0,14.0,40.0,14375.0,6.0,1.0,6.66666555555574,0.06666666666666667,1,0
